Strain	Condition	u_strain	row	col	control	Trait	Value	conc
CB4856	EtOH	CB4856_EtOH_13_D_9_.12 µmol	D	9	None	mean.TOF	226.920962199313	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_E_1_.12 µmol	E	1	None	mean.TOF	191.56783919598	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_E_10_.12 µmol	E	10	None	mean.TOF	191.430051813471	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_E_11_.12 µmol	E	11	None	mean.TOF	205.39755351682	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_E_2_.12 µmol	E	2	None	mean.TOF	190.066225165563	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_E_3_.12 µmol	E	3	None	mean.TOF	196.932291666667	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_E_4_.12 µmol	E	4	None	mean.TOF	220.130653266332	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_E_5_.12 µmol	E	5	None	mean.TOF	177.894366197183	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_E_7_.12 µmol	E	7	None	mean.TOF	208.975757575758	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_E_8_.12 µmol	E	8	None	mean.TOF	207.357333333333	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_E_9_.12 µmol	E	9	None	mean.TOF	208.182203389831	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_F_1_.12 µmol	F	1	None	mean.TOF	214.938775510204	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_F_10_.12 µmol	F	10	None	mean.TOF	188.315789473684	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_F_11_.12 µmol	F	11	None	mean.TOF	201.352112676056	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_F_2_.12 µmol	F	2	None	mean.TOF	205.789473684211	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_F_3_.12 µmol	F	3	None	mean.TOF	196.395759717314	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_F_4_.12 µmol	F	4	None	mean.TOF	213.619607843137	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_F_5_.12 µmol	F	5	None	mean.TOF	212.133689839572	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_F_6_.12 µmol	F	6	None	mean.TOF	221.285087719298	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_F_7_.12 µmol	F	7	None	mean.TOF	216.714285714286	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_F_8_.12 µmol	F	8	None	mean.TOF	201.687804878049	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_F_9_.12 µmol	F	9	None	mean.TOF	204.232919254658	.12 µmol
ECA590	EtOH	ECA590_EtOH_13_G_1_.12 µmol	G	1	None	mean.TOF	211.502487562189	.12 µmol
ECA590	EtOH	ECA590_EtOH_13_G_10_.12 µmol	G	10	None	mean.TOF	210.396226415094	.12 µmol
ECA590	EtOH	ECA590_EtOH_13_G_11_.12 µmol	G	11	None	mean.TOF	223.188481675393	.12 µmol
ECA590	EtOH	ECA590_EtOH_13_G_2_.12 µmol	G	2	None	mean.TOF	209.371237458194	.12 µmol
ECA590	EtOH	ECA590_EtOH_13_G_3_.12 µmol	G	3	None	mean.TOF	206.227758007117	.12 µmol
ECA590	EtOH	ECA590_EtOH_13_G_4_.12 µmol	G	4	None	mean.TOF	213.292063492064	.12 µmol
ECA590	EtOH	ECA590_EtOH_13_G_5_.12 µmol	G	5	None	mean.TOF	200.350974930362	.12 µmol
ECA590	EtOH	ECA590_EtOH_13_G_6_.12 µmol	G	6	None	mean.TOF	215.166270783848	.12 µmol
ECA590	EtOH	ECA590_EtOH_13_G_7_.12 µmol	G	7	None	mean.TOF	201.28078817734	.12 µmol
ECA590	EtOH	ECA590_EtOH_13_G_8_.12 µmol	G	8	None	mean.TOF	214.234693877551	.12 µmol
ECA590	EtOH	ECA590_EtOH_13_G_9_.12 µmol	G	9	None	mean.TOF	201.046357615894	.12 µmol
ECA590	EtOH	ECA590_EtOH_13_H_1_.12 µmol	H	1	None	mean.TOF	254.473988439306	.12 µmol
ECA590	EtOH	ECA590_EtOH_13_H_11_.12 µmol	H	11	None	mean.TOF	208.764705882353	.12 µmol
ECA590	EtOH	ECA590_EtOH_13_H_2_.12 µmol	H	2	None	mean.TOF	229.352272727273	.12 µmol
ECA590	EtOH	ECA590_EtOH_13_H_3_.12 µmol	H	3	None	mean.TOF	216.195439739414	.12 µmol
ECA590	EtOH	ECA590_EtOH_13_H_4_.12 µmol	H	4	None	mean.TOF	222	.12 µmol
ECA590	EtOH	ECA590_EtOH_13_H_5_.12 µmol	H	5	None	mean.TOF	211.471428571429	.12 µmol
ECA590	EtOH	ECA590_EtOH_13_H_6_.12 µmol	H	6	None	mean.TOF	223.51724137931	.12 µmol
ECA590	EtOH	ECA590_EtOH_13_H_7_.12 µmol	H	7	None	mean.TOF	211.511002444988	.12 µmol
ECA590	EtOH	ECA590_EtOH_13_H_8_.12 µmol	H	8	None	mean.TOF	215.640776699029	.12 µmol
ECA590	EtOH	ECA590_EtOH_13_H_9_.12 µmol	H	9	None	mean.TOF	211.570909090909	.12 µmol
N2	Arsenic	N2_Arsenic_14_A_1_.12 µmol	A	1	EtOH	mean.TOF	110.058823529412	.12 µmol
N2	Arsenic	N2_Arsenic_14_A_10_.12 µmol	A	10	EtOH	mean.TOF	106.744444444444	.12 µmol
N2	Arsenic	N2_Arsenic_14_A_11_.12 µmol	A	11	EtOH	mean.TOF	119.853658536585	.12 µmol
N2	Arsenic	N2_Arsenic_14_A_2_.12 µmol	A	2	EtOH	mean.TOF	109.452830188679	.12 µmol
N2	Arsenic	N2_Arsenic_14_A_3_.12 µmol	A	3	EtOH	mean.TOF	132.018867924528	.12 µmol
N2	Arsenic	N2_Arsenic_14_A_4_.12 µmol	A	4	EtOH	mean.TOF	113.472972972973	.12 µmol
N2	Arsenic	N2_Arsenic_14_A_5_.12 µmol	A	5	EtOH	mean.TOF	106.808823529412	.12 µmol
N2	Arsenic	N2_Arsenic_14_A_6_.12 µmol	A	6	EtOH	mean.TOF	122.666666666667	.12 µmol
N2	Arsenic	N2_Arsenic_14_A_7_.12 µmol	A	7	EtOH	mean.TOF	106.561403508772	.12 µmol
N2	Arsenic	N2_Arsenic_14_A_8_.12 µmol	A	8	EtOH	mean.TOF	110.241758241758	.12 µmol
N2	Arsenic	N2_Arsenic_14_A_9_.12 µmol	A	9	EtOH	mean.TOF	110.201834862385	.12 µmol
N2	Arsenic	N2_Arsenic_14_B_1_.12 µmol	B	1	EtOH	mean.TOF	94.6617647058823	.12 µmol
N2	Arsenic	N2_Arsenic_14_B_10_.12 µmol	B	10	EtOH	mean.TOF	114.69387755102	.12 µmol
N2	Arsenic	N2_Arsenic_14_B_11_.12 µmol	B	11	EtOH	mean.TOF	121.079365079365	.12 µmol
N2	Arsenic	N2_Arsenic_14_B_2_.12 µmol	B	2	EtOH	mean.TOF	122.223214285714	.12 µmol
N2	Arsenic	N2_Arsenic_14_B_3_.12 µmol	B	3	EtOH	mean.TOF	105.096774193548	.12 µmol
N2	Arsenic	N2_Arsenic_14_B_4_.12 µmol	B	4	EtOH	mean.TOF	91.28125	.12 µmol
N2	Arsenic	N2_Arsenic_14_B_5_.12 µmol	B	5	EtOH	mean.TOF	119.901639344262	.12 µmol
N2	Arsenic	N2_Arsenic_14_B_6_.12 µmol	B	6	EtOH	mean.TOF	112.961165048544	.12 µmol
N2	Arsenic	N2_Arsenic_14_B_7_.12 µmol	B	7	EtOH	mean.TOF	107.781818181818	.12 µmol
N2	Arsenic	N2_Arsenic_14_B_8_.12 µmol	B	8	EtOH	mean.TOF	97	.12 µmol
N2	Arsenic	N2_Arsenic_14_B_9_.12 µmol	B	9	EtOH	mean.TOF	93.6857142857143	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_14_C_1_.12 µmol	C	1	EtOH	mean.TOF	123.579617834395	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_14_C_11_.12 µmol	C	11	EtOH	mean.TOF	138.615384615385	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_14_C_2_.12 µmol	C	2	EtOH	mean.TOF	127.981132075472	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_14_C_3_.12 µmol	C	3	EtOH	mean.TOF	141.075757575758	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_14_C_4_.12 µmol	C	4	EtOH	mean.TOF	128.840579710145	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_14_C_6_.12 µmol	C	6	EtOH	mean.TOF	122.535714285714	.12 µmol
